date,team,line
03/12/14,NOP,4.5
03/12/14,MEM,-4.5
03/12/14,TOR,-9.0
03/12/14,DET,9.0
03/12/14,PHI,9.5
03/12/14,SAC,-9.5
03/12/14,SAS,-7.5
03/12/14,POR,7.5
03/12/14,PHX,-8.0
03/12/14,CLE,8.0
03/12/14,WAS,-5.5
03/12/14,CHA,5.5
03/13/14,CHI,3.0
03/13/14,HOU,-3.0
03/13/14,ATL,-8.5
03/13/14,MIL,8.5
03/13/14,OKC,-16.5
03/13/14,LAL,16.5
03/14/14,CHA,2.0
03/14/14,MIN,-2.0
03/14/14,BOS,4.5
03/14/14,PHX,-4.5
03/14/14,MIA,-10.5
03/14/14,DEN,10.5
03/14/14,UTA,9.0
03/14/14,LAC,-9.0
03/14/14,ORL,5.0
03/14/14,WAS,-5.0
03/14/14,NOP,2.0
03/14/14,POR,-2.0
03/14/14,TOR,0.0
03/14/14,MEM,-0.0
03/14/14,PHI,16.0
03/14/14,IND,-16.0
03/14/14,SAS,-17.5
03/14/14,LAL,17.5
03/14/14,GSW,-9.5
03/14/14,CLE,9.5
03/15/14,CHI,-8.0
03/15/14,SAC,8.0
03/15/14,ATL,-6.0
03/15/14,DEN,6.0
03/15/14,NYK,-10.0
03/15/14,MIL,10.0
03/15/14,DET,5.5
03/15/14,IND,-5.5
03/15/14,PHI,14.0
03/15/14,MEM,-14.0
03/15/14,WAS,3.0
03/15/14,BKN,-3.0
03/16/14,MIL,5.5
03/16/14,CHA,-5.5
03/16/14,LAC,-11.5
03/16/14,CLE,11.5
03/16/14,MIA,-5.5
03/16/14,HOU,5.5
03/16/14,NOP,-5.5
03/16/14,BOS,5.5
03/16/14,TOR,-4.0
03/16/14,PHX,4.0
03/16/14,SAS,-15.0
03/16/14,UTA,15.0
03/16/14,OKC,-7.5
03/16/14,DAL,7.5
03/16/14,MIN,-7.5
03/16/14,SAC,7.5
03/16/14,POR,2.0
03/16/14,GSW,-2.0
03/17/14,CHA,-3.5
03/17/14,ATL,3.5
03/17/14,CHI,3.0
03/17/14,OKC,-3.0
03/17/14,DAL,-11.0
03/17/14,BOS,11.0
03/17/14,BKN,-4.5
03/17/14,PHX,4.5
03/17/14,DEN,4.5
03/17/14,LAC,-4.5
03/17/14,IND,-19.5
03/17/14,PHI,19.5
03/17/14,HOU,-13.5
03/17/14,UTA,13.5
03/18/14,CLE,10.0
03/18/14,MIA,-10.0
03/18/14,ATL,3.0
03/18/14,TOR,-3.0
03/18/14,SAC,1.0
03/18/14,WAS,-1.0
03/18/14,POR,-12.5
03/18/14,MIL,12.5
03/18/14,GSW,-13.0
03/18/14,ORL,13.0
03/19/14,BOS,5.5
03/19/14,MIA,-5.5
03/19/14,MEM,-11.0
03/19/14,UTA,11.0
03/19/14,NYK,1.0
03/19/14,IND,-1.0
03/19/14,LAL,13.5
03/19/14,SAS,-13.5
03/19/14,DAL,-5.0
03/19/14,MIN,5.0
03/19/14,BKN,-6.0
03/19/14,CHA,6.0
03/19/14,DEN,-7.0
03/19/14,DET,7.0
03/19/14,NOP,1.5
03/19/14,TOR,-1.5
03/19/14,PHI,13.0
03/19/14,CHI,-13.0
03/19/14,PHX,-11.5
03/19/14,ORL,11.5
03/20/14,CLE,9.5
03/20/14,OKC,-9.5
03/20/14,HOU,-7.5
03/20/14,MIN,7.5
03/20/14,POR,-4.5
03/20/14,WAS,4.5
03/20/14,GSW,-12.5
03/20/14,MIL,12.5
03/21/14,ATL,-6.0
03/21/14,NOP,6.0
03/21/14,MIA,-5.0
03/21/14,MEM,5.0
03/21/14,SAC,8.0
03/21/14,SAS,-8.0
03/21/14,LAL,5.5
03/21/14,WAS,-5.5
03/21/14,DAL,-8.5
03/21/14,DEN,8.5
03/21/14,BKN,-9.5
03/21/14,BOS,9.5
03/21/14,IND,-6.5
03/21/14,CHI,6.5
03/21/14,TOR,3.0
03/21/14,OKC,-3.0
03/21/14,PHI,12.0
03/21/14,NYK,-12.0
03/21/14,PHX,-8.0
03/21/14,DET,8.0
03/22/14,CHA,0.0
03/22/14,POR,-0.0
03/22/14,CHI,-16.0
03/22/14,PHI,16.0
03/22/14,CLE,8.0
03/22/14,HOU,-8.0
03/22/14,LAC,-13.0
03/22/14,DET,13.0
03/22/14,MEM,-2.5
03/22/14,IND,2.5
03/22/14,UTA,-4.5
03/22/14,ORL,4.5
03/22/14,NOP,5.5
03/22/14,MIA,-5.5
03/22/14,GSW,-2.0
03/22/14,SAS,2.0
03/23/14,SAC,-8.0
03/23/14,MIL,8.0
03/23/14,NYK,-9.5
03/23/14,CLE,9.5
03/23/14,LAL,-4.5
03/23/14,ORL,4.5
03/23/14,DAL,-4.5
03/23/14,BKN,4.5
03/23/14,DEN,-1.5
03/23/14,WAS,1.5
03/23/14,TOR,-7.0
03/23/14,ATL,7.0
03/23/14,MIN,-3.0
03/23/14,PHX,3.0
03/24/14,CHA,4.5
03/24/14,HOU,-4.5
03/24/14,CHI,-1.5
03/24/14,IND,1.5
03/24/14,LAC,-16.0
03/24/14,MIL,16.0
03/24/14,MEM,-8.0
03/24/14,MIN,8.0
03/24/14,ATL,2.5
03/24/14,PHX,-2.5
03/24/14,MIA,-6.5
03/24/14,POR,6.5
03/24/14,UTA,1.5
03/24/14,DET,-1.5
03/24/14,NOP,0.0
03/24/14,BKN,-0.0
03/24/14,SAS,-21.0
03/24/14,PHI,21.0
03/24/14,OKC,-11.0
03/24/14,DEN,11.0
03/25/14,CLE,4.0
03/25/14,TOR,-4.0
03/25/14,LAL,7.5
03/25/14,NYK,-7.5
03/25/14,ORL,6.0
03/25/14,POR,-6.0
03/25/14,DAL,3.0
03/25/14,OKC,-3.0
03/26/14,CHA,-2.0
03/26/14,BKN,2.0
03/26/14,BOS,3.5
03/26/14,TOR,-3.5
03/26/14,UTA,7.5
03/26/14,MEM,-7.5
03/26/14,SAC,1.5
03/26/14,NYK,-1.5
03/26/14,IND,-2.0
03/26/14,MIA,2.0
03/26/14,NOP,7.5
03/26/14,LAC,-7.5
03/26/14,DET,-5.5
03/26/14,CLE,5.5
03/26/14,SAS,-13.5
03/26/14,DEN,13.5
03/26/14,MIN,-6.0
03/26/14,ATL,6.0
03/26/14,WAS,1.5
03/26/14,PHX,-1.5
03/27/14,MIL,-2.5
03/27/14,LAL,2.5
03/27/14,ATL,4.5
03/27/14,POR,-4.5
03/27/14,DAL,1.0
03/27/14,LAC,-1.0
03/27/14,HOU,-20.0
03/27/14,PHI,20.0
03/28/14,CHI,-4.5
03/28/14,POR,4.5
03/28/14,ORL,4.5
03/28/14,CHA,-4.5
03/28/14,BKN,-8.5
03/28/14,CLE,8.5
03/28/14,DEN,7.5
03/28/14,SAS,-7.5
03/28/14,NOP,-6.5
03/28/14,UTA,6.5
03/28/14,DET,5.5
03/28/14,MIA,-5.5
03/28/14,TOR,-9.5
03/28/14,BOS,9.5
03/28/14,PHX,-6.0
03/28/14,NYK,6.0
03/28/14,OKC,-12.5
03/28/14,SAC,12.5
03/28/14,MIN,-11.5
03/28/14,LAL,11.5
03/28/14,GSW,-2.5
03/28/14,MEM,2.5
03/28/14,WAS,1.5
03/28/14,IND,-1.5
03/29/14,MIL,10.0
03/29/14,MIA,-10.0
03/29/14,DAL,-11.0
03/29/14,SAC,11.0
03/29/14,HOU,-1.0
03/29/14,LAC,1.0
03/29/14,PHI,5.5
03/29/14,DET,-5.5
03/29/14,SAS,-14.0
03/29/14,NOP,14.0
03/29/14,WAS,-5.0
03/29/14,ATL,5.0
03/30/14,CLE,5.0
03/30/14,IND,-5.0
03/30/14,BOS,4.5
03/30/14,CHI,-4.5
03/30/14,LAL,9.0
03/30/14,PHX,-9.0
03/30/14,ORL,4.5
03/30/14,TOR,-4.5
03/30/14,BKN,-4.0
03/30/14,MIN,4.0
03/30/14,OKC,-15.5
03/30/14,UTA,15.5
03/30/14,POR,-2.0
03/30/14,MEM,2.0
03/30/14,GSW,-6.5
03/30/14,NYK,6.5
03/31/14,CHA,-3.0
03/31/14,WAS,3.0
03/31/14,CHI,-10.0
03/31/14,BOS,10.0
03/31/14,ATL,-12.5
03/31/14,PHI,12.5
03/31/14,MIA,-6.5
03/31/14,TOR,6.5
03/31/14,UTA,3.5
03/31/14,NYK,-3.5
03/31/14,DEN,4.0
03/31/14,MEM,-4.0
03/31/14,IND,4.5
03/31/14,SAS,-4.5
03/31/14,NOP,-4.0
03/31/14,SAC,4.0
03/31/14,DET,-6.5
03/31/14,MIL,6.5
03/31/14,MIN,3.0
03/31/14,LAC,-3.0
04/01/14,LAL,8.5
04/01/14,POR,-8.5
04/01/14,DAL,-4.0
04/01/14,GSW,4.0
04/01/14,BKN,-3.0
04/01/14,HOU,3.0
04/02/14,ATL,2.0
04/02/14,CHI,-2.0
04/02/14,MIA,-13.0
04/02/14,MIL,13.0
04/02/14,SAC,-7.0
04/02/14,LAL,7.0
04/02/14,NYK,-2.5
04/02/14,BKN,2.5
04/02/14,ORL,1.5
04/02/14,CLE,-1.5
04/02/14,DEN,-3.5
04/02/14,NOP,3.5
04/02/14,IND,-10.5
04/02/14,DET,10.5
04/02/14,TOR,-1.0
04/02/14,HOU,1.0
04/02/14,PHI,8.5
04/02/14,CHA,-8.5
04/02/14,SAS,-9.5
04/02/14,GSW,9.5
04/02/14,PHX,-3.5
04/02/14,LAC,3.5
04/02/14,MIN,4.5
04/02/14,MEM,-4.5
04/02/14,WAS,-8.0
04/02/14,BOS,8.0
04/03/14,LAC,-4.0
04/03/14,DAL,4.0
04/03/14,OKC,-4.0
04/03/14,SAS,4.0
04/04/14,CHA,-10.0
04/04/14,ORL,10.0
04/04/14,CHI,-11.5
04/04/14,MIL,11.5
04/04/14,BOS,-9.5
04/04/14,PHI,9.5
04/04/14,MEM,-9.0
04/04/14,DEN,9.0
04/04/14,ATL,-2.0
04/04/14,CLE,2.0
04/04/14,MIA,-8.0
04/04/14,MIN,8.0
04/04/14,UTA,-3.0
04/04/14,NOP,3.0
04/04/14,NYK,-4.5
04/04/14,WAS,4.5
04/04/14,LAL,8.5
04/04/14,DAL,-8.5
04/04/14,BKN,-10.0
04/04/14,DET,10.0
04/04/14,TOR,0.0
04/04/14,IND,0.0
04/04/14,HOU,-3.0
04/04/14,OKC,3.0
04/04/14,POR,-4.5
04/04/14,PHX,4.5
04/04/14,GSW,-9.0
04/04/14,SAC,9.0
04/05/14,MIL,6.5
04/05/14,TOR,-6.5
04/05/14,CLE,-3.0
04/05/14,CHA,3.0
04/05/14,ORL,3.0
04/05/14,MIN,-3.0
04/05/14,DET,-6.0
04/05/14,BOS,6.0
04/05/14,PHI,10.5
04/05/14,BKN,-10.5
04/05/14,WAS,-1.5
04/05/14,CHI,1.5
04/06/14,LAC,-16.0
04/06/14,LAL,16.0
04/06/14,MIA,-7.0
04/06/14,NYK,7.0
04/06/14,SAC,6.5
04/06/14,DAL,-6.5
04/06/14,IND,-8.0
04/06/14,ATL,8.0
04/06/14,HOU,-11.0
04/06/14,DEN,11.0
04/06/14,SAS,-7.5
04/06/14,MEM,7.5
04/06/14,PHX,2.5
04/06/14,OKC,-2.5
04/06/14,POR,-10.0
04/06/14,NOP,10.0
04/06/14,GSW,-12.0
04/06/14,UTA,12.0
04/08/14,MIA,-7.0
04/08/14,BKN,7.0
04/08/14,UTA,7.5
04/08/14,DAL,-7.5
04/08/14,SAC,9.0
04/08/14,OKC,-9.0
04/08/14,LAL,9.5
04/08/14,HOU,-9.5
04/08/14,ATL,-7.0
04/08/14,DET,7.0
04/08/14,MIN,7.0
04/08/14,SAS,-7.0
04/09/14,MIL,2.5
04/09/14,IND,-2.5
04/09/14,CLE,-7.0
04/09/14,DET,7.0
04/09/14,LAC,-3.5
04/09/14,OKC,3.5
04/09/14,MEM,-4.5
04/09/14,MIA,4.5
04/09/14,ATL,-7.5
04/09/14,BOS,7.5
04/09/14,ORL,5.0
04/09/14,BKN,-5.0
04/09/14,DEN,1.5
04/09/14,HOU,-1.5
04/09/14,NOP,6.5
04/09/14,PHX,-6.5
04/09/14,TOR,-13.5
04/09/14,PHI,13.5
04/09/14,MIN,3.0
04/09/14,CHI,-3.0
04/09/14,POR,-13.0
04/09/14,SAC,13.0
04/09/14,WAS,-5.5
04/09/14,CHA,5.5
04/10/14,DAL,-1.5
04/10/14,SAS,1.5
04/10/14,GSW,-12.0
04/10/14,DEN,12.0
04/11/14,MIL,4.5
04/11/14,CLE,-4.5
04/11/14,CHI,-10.0
04/11/14,DET,10.0
04/11/14,BOS,4.5
04/11/14,CHA,-4.5
04/11/14,MEM,-15.0
04/11/14,PHI,15.0
04/11/14,MIA,-6.5
04/11/14,IND,6.5
04/11/14,UTA,9.0
04/11/14,POR,-9.0
04/11/14,LAL,9.5
04/11/14,GSW,-9.5
04/11/14,ORL,7.0
04/11/14,WAS,-7.0
04/11/14,BKN,-4.5
04/11/14,ATL,4.5
04/11/14,TOR,-5.0
04/11/14,NYK,5.0
04/11/14,SAS,-3.5
04/11/14,PHX,3.5
04/11/14,OKC,-15.5
04/11/14,NOP,15.5
04/11/14,MIN,2.0
04/11/14,HOU,-2.0
04/12/14,CHA,-12.0
04/12/14,PHI,12.0
04/12/14,CLE,-8.0
04/12/14,BOS,8.0
04/12/14,LAC,-11.0
04/12/14,SAC,11.0
04/12/14,ATL,5.5
04/12/14,MIA,-5.5
04/12/14,DAL,-4.0
04/12/14,PHX,4.0
04/12/14,DEN,-9.5
04/12/14,UTA,9.5
04/12/14,HOU,-14.5
04/12/14,NOP,14.5
04/12/14,WAS,-11.0
04/12/14,MIL,11.0
04/13/14,SAC,0.0
04/13/14,MIN,0.0
04/13/14,NYK,3.5
04/13/14,CHI,-3.5
04/13/14,LAL,12.0
04/13/14,MEM,-12.0
04/13/14,BKN,-11.0
04/13/14,ORL,11.0
04/13/14,IND,-1.0
04/13/14,OKC,1.0
04/13/14,DET,7.0
04/13/14,TOR,-7.0
04/13/14,POR,-4.0
04/13/14,GSW,4.0
04/14/14,CHI,-11.5
04/14/14,ORL,11.5
04/14/14,ATL,5.0
04/14/14,CHA,-5.0
04/14/14,UTA,-6.0
04/14/14,LAL,6.0
04/14/14,NOP,8.0
04/14/14,OKC,-8.0
04/14/14,TOR,-11.0
04/14/14,MIL,11.0
04/14/14,HOU,-5.5
04/14/14,SAS,5.5
04/14/14,PHI,2.5
04/14/14,BOS,-2.5
04/14/14,PHX,-3.5
04/14/14,MEM,3.5
04/14/14,GSW,-8.0
04/14/14,MIN,8.0
04/14/14,WAS,-5.5
04/14/14,MIA,5.5
04/15/14,LAC,-9.5
04/15/14,DEN,9.5
04/15/14,BKN,-7.0
04/15/14,NYK,7.0
04/16/14,CHA,-1.5
04/16/14,CHI,1.5
04/16/14,MIL,-3.0
04/16/14,ATL,3.0
04/16/14,CLE,-8.0
04/16/14,BKN,8.0
04/16/14,BOS,7.5
04/16/14,WAS,-7.5
04/16/14,MEM,-3.0
04/16/14,DAL,3.0
04/16/14,MIA,-5.5
04/16/14,PHI,5.5
04/16/14,SAC,2.5
04/16/14,PHX,-2.5
04/16/14,NYK,5.0
04/16/14,TOR,-5.0
04/16/14,ORL,-4.0
04/16/14,IND,4.0
04/16/14,DEN,-8.5
04/16/14,GSW,8.5
04/16/14,NOP,-3.5
04/16/14,HOU,3.5
04/16/14,SAS,-8.5
04/16/14,LAL,8.5
04/16/14,OKC,-14.0
04/16/14,DET,14.0
04/16/14,MIN,-11.0
04/16/14,UTA,11.0
04/16/14,POR,-3.5
04/16/14,LAC,3.5
04/19/14,LAC,-7.0
04/19/14,GSW,7.0
04/19/14,IND,-7.5
04/19/14,ATL,7.5
04/19/14,TOR,-3.0
04/19/14,BKN,3.0
04/19/14,OKC,-7.5
04/19/14,MEM,7.5
04/20/14,CHI,-4.5
04/20/14,WAS,4.5
04/20/14,MIA,-10.0
04/20/14,CHA,10.0
04/20/14,HOU,-5.5
04/20/14,POR,5.5
04/20/14,SAS,-9.0
04/20/14,DAL,9.0
04/21/14,LAC,-8.0
04/21/14,GSW,8.0
04/21/14,OKC,-7.0
04/21/14,MEM,7.0
04/22/14,CHI,-5.5
04/22/14,WAS,5.5
04/22/14,IND,-7.5
04/22/14,ATL,7.5
04/22/14,TOR,-4.5
04/22/14,BKN,4.5
04/23/14,MIA,-10.0
04/23/14,CHA,10.0
04/23/14,HOU,-6.5
04/23/14,POR,6.5
04/23/14,SAS,-8.0
04/23/14,DAL,8.0
04/24/14,MEM,2.0
04/24/14,OKC,-2.0
04/24/14,ATL,2.0
04/24/14,IND,-2.0
04/24/14,GSW,1.5
04/24/14,LAC,-1.5
04/25/14,BKN,-5.0
04/25/14,TOR,5.0
04/25/14,POR,-3.0
04/25/14,HOU,3.0
04/25/14,WAS,-3.0
04/25/14,CHI,3.0
04/26/14,CHA,4.5
04/26/14,MIA,-4.5
04/26/14,MEM,3.0
04/26/14,OKC,-3.0
04/26/14,ATL,2.5
04/26/14,IND,-2.5
04/26/14,DAL,3.5
04/26/14,SAS,-3.5
04/27/14,BKN,-4.0
04/27/14,TOR,4.0
04/27/14,POR,-2.0
04/27/14,HOU,2.0
04/27/14,GSW,2.0
04/27/14,LAC,-2.0
04/27/14,WAS,-2.0
04/27/14,CHI,2.0
04/28/14,CHA,8.0
04/28/14,MIA,-8.0
04/28/14,DAL,4.0
04/28/14,SAS,-4.0
04/28/14,IND,-6.5
04/28/14,ATL,6.5
04/29/14,CHI,-4.5
04/29/14,WAS,4.5
04/29/14,LAC,-7.0
04/29/14,GSW,7.0
04/29/14,OKC,-7.0
04/29/14,MEM,7.0
04/30/14,TOR,-3.0
04/30/14,BKN,3.0
04/30/14,HOU,-5.5
04/30/14,POR,5.5
04/30/14,SAS,-6.5
04/30/14,DAL,6.5
05/01/14,MEM,2.5
05/01/14,OKC,-2.5
05/01/14,ATL,0.0
05/01/14,IND,-0.0
05/01/14,GSW,1.0
05/01/14,LAC,-1.0
05/02/14,DAL,3.0
05/02/14,SAS,-3.0
05/02/14,BKN,-5.0
05/02/14,TOR,5.0
05/02/14,POR,-3.5
05/02/14,HOU,3.5
05/03/14,LAC,-7.5
05/03/14,GSW,7.5
05/03/14,IND,-6.5
05/03/14,ATL,6.5
05/03/14,OKC,-9.5
05/03/14,MEM,9.5
05/04/14,TOR,-3.0
05/04/14,BKN,3.0
05/04/14,SAS,-7.0
05/04/14,DAL,7.0
05/05/14,IND,-4.0
05/05/14,WAS,4.0
05/05/14,OKC,-5.5
05/05/14,LAC,5.5
05/06/14,MIA,-8.0
05/06/14,BKN,8.0
05/06/14,SAS,-6.5
05/06/14,POR,6.5
05/07/14,IND,-4.5
05/07/14,WAS,4.5
05/07/14,OKC,-5.5
05/07/14,LAC,5.5
05/08/14,MIA,-7.5
05/08/14,BKN,7.5
05/08/14,SAS,-7.0
05/08/14,POR,7.0
05/09/14,LAC,-4.0
05/09/14,OKC,4.0
05/09/14,WAS,-4.0
05/09/14,IND,4.0
05/10/14,BKN,1.0
05/10/14,MIA,-1.0
05/10/14,POR,0.0
05/10/14,SAS,-0.0
05/11/14,LAC,-5.0
05/11/14,OKC,5.0
05/11/14,WAS,-4.0
05/11/14,IND,4.0
05/12/14,BKN,2.5
05/12/14,MIA,-2.5
05/12/14,POR,3.5
05/12/14,SAS,-3.5
05/13/14,IND,-5.0
05/13/14,WAS,5.0
05/13/14,OKC,-5.5
05/13/14,LAC,5.5
05/14/14,MIA,-7.0
05/14/14,BKN,7.0
05/14/14,SAS,-8.0
05/14/14,POR,8.0
05/15/14,LAC,-4.5
05/15/14,OKC,4.5
05/15/14,WAS,-4.0
05/15/14,IND,4.0
05/18/14,IND,2.5
05/18/14,MIA,-2.5
05/19/14,SAS,-5.5
05/19/14,OKC,5.5
05/20/14,IND,2.5
05/20/14,MIA,-2.5
05/21/14,SAS,-6.5
05/21/14,OKC,6.5
05/24/14,MIA,-6.5
05/24/14,IND,6.5
05/25/14,OKC,-2.5
05/25/14,SAS,2.5
05/26/14,MIA,-6.5
05/26/14,IND,6.5
05/27/14,OKC,-2.5
05/27/14,SAS,2.5
05/28/14,IND,1.5
05/28/14,MIA,-1.5
05/29/14,SAS,-5.0
05/29/14,OKC,5.0
05/30/14,MIA,-8.0
05/30/14,IND,8.0
05/31/14,OKC,-3.5
05/31/14,SAS,3.5
06/05/14,SAS,-4.5
06/05/14,MIA,4.5
06/08/14,SAS,-4.0
06/08/14,MIA,4.0
06/10/14,MIA,-4.0
06/10/14,SAS,4.0
06/12/14,MIA,-5.0
06/12/14,SAS,5.0
06/15/14,SAS,-6.0
06/15/14,MIA,6.0
10/28/14,LAL,7.0
10/28/14,HOU,-7.0
10/28/14,NOP,-10.0
10/28/14,ORL,10.0
10/28/14,SAS,-3.5
10/28/14,DAL,3.5
10/29/14,BOS,0.0
10/29/14,BKN,-0.0
10/29/14,MEM,-7.5
10/29/14,MIN,7.5
10/29/14,MIA,-4.5
10/29/14,WAS,4.5
10/29/14,CHA,-8.0
10/29/14,MIL,8.0
10/29/14,UTA,3.5
10/29/14,HOU,-3.5
10/29/14,SAC,4.5
10/29/14,GSW,-4.5
10/29/14,NYK,4.5
10/29/14,CHI,-4.5
10/29/14,DEN,-7.0
10/29/14,DET,7.0
10/29/14,IND,-7.0
10/29/14,PHI,7.0
10/29/14,TOR,-4.5
10/29/14,ATL,4.5
10/29/14,PHX,-12.5
10/29/14,LAL,12.5
10/29/14,POR,-9.0
10/29/14,OKC,9.0
10/30/14,CLE,-12.5
10/30/14,NYK,12.5
10/30/14,LAC,-12.5
10/30/14,OKC,12.5
10/30/14,ORL,4.5
10/30/14,WAS,-4.5
10/30/14,DAL,-10.5
10/30/14,UTA,10.5
10/30/14,MIN,-5.5
10/30/14,DET,5.5
10/31/14,MIL,-9.0
10/31/14,PHI,9.0
10/31/14,CHI,-3.5
10/31/14,CLE,3.5
10/31/14,SAC,5.0
10/31/14,POR,-5.0
10/31/14,LAL,11.5
10/31/14,LAC,-11.5
10/31/14,IND,6.5
10/31/14,MEM,-6.5
10/31/14,PHX,1.0
10/31/14,SAS,-1.0
11/01/14,ATL,-10.0
11/01/14,IND,10.0
11/01/14,CHA,-3.0
11/01/14,MEM,3.0
11/01/14,UTA,2.0
11/01/14,PHX,-2.0
11/01/14,ORL,6.0
11/01/14,TOR,-6.0
11/01/14,NOP,1.0
11/01/14,DAL,-1.0
11/01/14,DET,-3.0
11/01/14,BKN,3.0
11/01/14,HOU,-8.0
11/01/14,BOS,8.0
11/01/14,PHI,9.0
11/01/14,MIA,-9.0
11/01/14,OKC,5.0
11/01/14,DEN,-5.0
11/01/14,MIN,2.0
11/01/14,CHI,-2.0
11/01/14,GSW,-15.5
11/01/14,LAL,15.5
11/01/14,WAS,-9.5
11/01/14,MIL,9.5
11/02/14,LAC,-9.5
11/02/14,SAC,9.5
11/02/14,MIA,-3.0
11/02/14,TOR,3.0
11/02/14,NYK,-3.5
11/02/14,CHA,3.5
11/02/14,POR,-3.0
11/02/14,GSW,3.0
11/03/14,LAC,-9.0
11/03/14,UTA,9.0
11/03/14,MEM,-4.5
11/03/14,NOP,4.5
11/03/14,DAL,-9.5
11/03/14,BOS,9.5
11/03/14,BKN,-7.0
11/03/14,OKC,7.0
11/03/14,DEN,-7.0
11/03/14,SAC,7.0
11/03/14,PHI,10.5
11/03/14,HOU,-10.5
11/04/14,CHI,-11.0
11/04/14,ORL,11.0
11/04/14,MIA,-1.5
11/04/14,HOU,1.5
11/04/14,NYK,1.0
11/04/14,WAS,-1.0
11/04/14,LAL,6.5
11/04/14,PHX,-6.5
11/04/14,IND,-3.5
11/04/14,MIL,3.5
11/04/14,NOP,-4.0
11/04/14,CHA,4.0
11/04/14,TOR,-11.5
11/04/14,OKC,11.5
11/04/14,POR,2.0
11/04/14,CLE,-2.0
11/05/14,MIL,4.5
11/05/14,CHI,-4.5
11/05/14,BOS,0.0
11/05/14,TOR,-0.0
11/05/14,CHA,-1.5
11/05/14,MIA,1.5
11/05/14,UTA,5.5
11/05/14,CLE,-5.5
11/05/14,SAC,-3.5
11/05/14,DEN,3.5
11/05/14,BKN,-5.0
11/05/14,MIN,5.0
11/05/14,DET,-4.0
11/05/14,NYK,4.0
11/05/14,PHI,2.5
11/05/14,ORL,-2.5
11/05/14,SAS,-8.0
11/05/14,ATL,8.0
11/05/14,PHX,0.0
11/05/14,MEM,0.0
11/05/14,GSW,-4.5
11/05/14,LAC,4.5
11/05/14,WAS,-9.0
11/05/14,IND,9.0
11/06/14,HOU,-6.5
11/06/14,SAS,6.5
11/06/14,POR,-2.0
11/06/14,DAL,2.0
11/07/14,BOS,-5.0
11/07/14,IND,5.0
11/07/14,CHA,-1.5
11/07/14,ATL,1.5
11/07/14,UTA,3.0
11/07/14,DAL,-3.0
11/07/14,ORL,4.0
11/07/14,MIN,-4.0
11/07/14,BKN,-6.0
11/07/14,NYK,6.0
11/07/14,DEN,6.0
11/07/14,CLE,-6.0
11/07/14,DET,-4.5
11/07/14,MIL,4.5
11/07/14,TOR,-3.5
11/07/14,WAS,3.5
11/07/14,PHI,10.0
11/07/14,CHI,-10.0
11/07/14,PHX,-4.5
11/07/14,SAC,4.5
11/07/14,OKC,7.0
11/07/14,MEM,-7.0
11/08/14,MIL,5.0
11/08/14,MEM,-5.0
11/08/14,CHI,-9.5
11/08/14,BOS,9.5
11/08/14,LAC,-4.5
11/08/14,POR,4.5
11/08/14,ATL,-7.0
11/08/14,NYK,7.0
11/08/14,MIA,-7.5
11/08/14,MIN,7.5
11/08/14,IND,3.5
11/08/14,WAS,-3.5
11/08/14,HOU,2.5
11/08/14,GSW,-2.5
11/08/14,SAS,-7.0
11/08/14,NOP,7.0
11/09/14,LAL,3.0
11/09/14,CHA,-3.0
11/09/14,DAL,-8.0
11/09/14,MIA,8.0
11/09/14,BKN,-8.5
11/09/14,ORL,8.5
11/09/14,DET,-4.0
11/09/14,UTA,4.0
11/09/14,TOR,-13.0
11/09/14,PHI,13.0
11/09/14,PHX,-1.5
11/09/14,GSW,1.5
11/09/14,OKC,1.5
11/09/14,SAC,-1.5
11/09/14,POR,-9.0
11/09/14,DEN,9.0
11/10/14,CHI,-10.0
11/10/14,DET,10.0
11/10/14,CLE,-6.0
11/10/14,NOP,6.0
11/10/14,LAC,-2.0
11/10/14,SAS,2.0
11/10/14,NYK,2.0
11/10/14,ATL,-2.0
11/10/14,IND,-3.0
11/10/14,UTA,3.0
11/11/14,MIL,-3.0
11/11/14,OKC,3.0
11/11/14,MEM,-10.0
11/11/14,LAL,10.0
11/11/14,DAL,-7.5
11/11/14,SAC,7.5
11/11/14,TOR,-10.5
11/11/14,ORL,10.5
11/11/14,POR,-6.0
11/11/14,CHA,6.0
11/11/14,GSW,-7.5
11/11/14,SAS,7.5
11/12/14,BOS,-6.5
11/12/14,OKC,6.5
11/12/14,ATL,-7.0
11/12/14,UTA,7.0
11/12/14,MIA,-8.0
11/12/14,IND,8.0
11/12/14,NYK,-6.0
11/12/14,ORL,6.0
11/12/14,DEN,-2.0
11/12/14,POR,2.0
11/12/14,NOP,-10.5
11/12/14,LAL,10.5
11/12/14,PHX,-5.0
11/12/14,BKN,5.0
11/12/14,MIN,7.0
11/12/14,HOU,-7.0
11/12/14,WAS,-6.0
11/12/14,DET,6.0
11/13/14,MEM,-5.5
11/13/14,SAC,5.5
11/13/14,DAL,-14.0
11/13/14,PHI,14.0
11/13/14,TOR,-2.5
11/13/14,CHI,2.5
11/13/14,GSW,-9.0
11/13/14,BKN,9.0
11/14/14,BOS,5.5
11/14/14,CLE,-5.5
11/14/14,ATL,-4.5
11/14/14,MIA,4.5
11/14/14,NYK,-3.5
11/14/14,UTA,3.5
11/14/14,LAL,8.0
11/14/14,SAS,-8.0
11/14/14,ORL,-3.0
11/14/14,MIL,3.0
